stock,date,average_sentiment_score,dominant_sentiment_average,bullish_articles,bearish_articles,neutral_articles,dominant_sentiment_majority,num_articles_fetched,return
META,2024-09-27,0.061319148,bullish,49,10,79,neutral,138,-0.0008454180204309
TSLA,2024-09-27,0.062082807,bullish,15,3,30,neutral,48,0.0245456305735665
BTC,2024-09-27,0.061098978,bullish,35,6,65,neutral,106,0.0093530990407064
AAPL,2024-09-30,0.072684885,bullish,14,3,15,neutral,32,0.0228719625131104
MSFT,2024-09-30,0.085196232,bullish,17,4,19,neutral,40,0.0053268688674512
GOOGL,2024-09-30,0.079068669,bullish,18,6,21,neutral,45,0.0115889126374923
AMZN,2024-09-30,0.135743099,bullish,17,3,13,bullish,33,-0.0087247932063523
NVDA,2024-09-30,0.1574011,bullish,30,0,23,bullish,53,0.0003294566761642
META,2024-09-30,0.087201608,bullish,28,4,29,neutral,61,0.0089537898570368
TSLA,2024-09-30,0.084732547,bullish,22,3,33,neutral,58,0.0044921042237542
BTC,2024-09-30,0.057709291,bullish,26,14,46,neutral,86,-0.0351305550949797
AAPL,2024-10-01,0.054087868,bullish,17,8,31,neutral,56,-0.029141617476202
MSFT,2024-10-01,0.090600246,bullish,37,3,48,neutral,88,-0.0223332267142546
GOOGL,2024-10-01,0.070986929,bullish,23,6,40,neutral,69,0.0068737258447615
AMZN,2024-10-01,0.120395485,bullish,16,3,16,bullish,35,-0.0064401703238871
NVDA,2024-10-01,0.144838051,bullish,35,2,31,bullish,68,-0.0365612909593802
META,2024-10-01,0.083282574,bullish,33,7,41,neutral,81,0.0070400066244824
TSLA,2024-10-01,0.098743434,bullish,29,3,43,neutral,75,-0.0137981722347083
BTC,2024-10-01,0.051494949,bullish,32,17,62,neutral,111,-0.0393575219684348
AAPL,2024-10-02,0.066832601,bullish,23,8,34,neutral,65,0.0025197497461861
MSFT,2024-10-02,0.070765086,bullish,39,5,61,neutral,105,-0.008462284788545
GOOGL,2024-10-02,0.059312504,bullish,18,5,36,neutral,59,-0.0067668807699411
AMZN,2024-10-02,0.158922306,bullish,20,3,15,bullish,38,-0.0019986515757441
NVDA,2024-10-02,0.070490977,bullish,24,8,32,neutral,64,0.0158119992823961
META,2024-10-02,0.096039275,bullish,37,8,41,neutral,86,-0.0063489745765513
TSLA,2024-10-02,0.05263428,bullish,26,12,41,neutral,79,-0.0348809593226284
BTC,2024-10-02,0.047221047,neutral,31,7,73,neutral,111,-0.003356881996554
AAPL,2024-10-03,0.093573909,bullish,22,4,22,bullish,48,-0.0048945977356795
MSFT,2024-10-03,0.071497442,bullish,23,5,38,neutral,66,-0.001414390555208
GOOGL,2024-10-03,0.06680986,bullish,36,7,45,neutral,88,0.0
AMZN,2024-10-03,0.112284832,bullish,18,4,23,neutral,45,-0.0151547297911678
NVDA,2024-10-03,-0.008458612,neutral,27,16,34,neutral,77,0.0336558764123697
META,2024-10-03,0.073240541,bullish,29,6,55,neutral,90,0.0173879521464208
TSLA,2024-10-03,0.051924278,bullish,31,14,54,neutral,99,-0.0335716025496675
BTC,2024-10-03,0.033664032,neutral,27,11,72,neutral,110,0.0020882627636797
AAPL,2024-10-04,0.103028674,bullish,14,4,13,bullish,31,0.0050073761454709
MSFT,2024-10-04,0.067419651,bullish,10,2,21,neutral,33,-0.0011524075502735
GOOGL,2024-10-04,0.052804661,bullish,32,9,32,bullish,73,0.0072350013695781
AMZN,2024-10-04,0.105578594,bullish,15,2,27,neutral,44,0.0250054277043616
NVDA,2024-10-04,-0.006819117,neutral,22,12,20,bullish,54,0.0168497951007777
META,2024-10-04,0.112763878,bullish,37,2,29,bullish,68,0.022599033500454
TSLA,2024-10-04,0.084125803,bullish,17,3,35,neutral,55,0.0391423503099881
BTC,2024-10-04,0.028445695,neutral,18,7,50,neutral,75,0.0215287538766344
AAPL,2024-10-07,0.066268134,bullish,19,5,26,neutral,50,-0.0225308281533908
MSFT,2024-10-07,0.126295571,bullish,15,3,11,bullish,29,-0.0156707752535807
GOOGL,2024-10-07,0.056279789,bullish,12,2,30,neutral,44,-0.0244223823694249
AMZN,2024-10-07,0.115003783,bullish,20,2,19,bullish,41,-0.0306149355168676
NVDA,2024-10-07,0.119705374,bullish,21,4,19,bullish,44,0.02241438724936
META,2024-10-07,0.126206686,bullish,31,3,21,bullish,55,-0.0187267092332399
TSLA,2024-10-07,0.06882379,bullish,12,2,30,neutral,44,-0.0369881635167652
BTC,2024-10-07,0.057721324,bullish,16,2,39,neutral,57,-0.0092693835185588
AAPL,2024-10-08,0.069743041,bullish,18,4,26,neutral,48,0.0184040294214484
MSFT,2024-10-08,0.075925998,bullish,18,4,28,neutral,50,0.012623908954223
GOOGL,2024-10-08,0.091975316,bullish,21,1,36,neutral,58,0.0085900703263619
AMZN,2024-10-08,0.092049454,bullish,19,3,24,neutral,46,0.0106194587197858
NVDA,2024-10-08,0.122011159,bullish,33,4,38,neutral,75,0.0404791389015222
META,2024-10-08,0.05904873,bullish,25,11,30,neutral,66,0.0138684472273655
TSLA,2024-10-08,0.050615398,bullish,12,2,37,neutral,51,0.0152389575262299
BTC,2024-10-08,0.041466076,neutral,20,5,57,neutral,82,-0.0016821501344571
AAPL,2024-10-09,0.05724026,bullish,11,6,18,neutral,35,0.0166984001836953
MSFT,2024-10-09,0.072607394,bullish,24,8,37,neutral,69,0.0066310668923648
GOOGL,2024-10-09,0.05589099,bullish,30,7,58,neutral,95,-0.0153303627088615
AMZN,2024-10-09,0.081999134,bullish,19,2,29,neutral,50,0.0134084770789975
NVDA,2024-10-09,0.137414759,bullish,43,5,36,bullish,84,-0.001806055914012
META,2024-10-09,0.078036349,bullish,22,8,28,neutral,58,-0.0040142875378847
TSLA,2024-10-09,0.047900884,neutral,13,2,33,neutral,48,-0.0141104169662257
BTC,2024-10-09,0.031707471,neutral,22,8,49,neutral,79,-0.0249447622324054
AAPL,2024-10-10,0.078003298,bullish,14,4,17,neutral,35,-0.0021783335458569
MSFT,2024-10-10,0.071638248,bullish,19,7,32,neutral,58,-0.0038805297567345
GOOGL,2024-10-10,0.046954064,neutral,25,8,56,neutral,89,0.0013591601124778
AMZN,2024-10-10,0.07120202,bullish,20,3,32,neutral,55,0.0079926324035968
NVDA,2024-10-10,0.143415113,bullish,36,8,25,bullish,69,0.0162834527297515
META,2024-10-10,0.110335798,bullish,29,4,27,bullish,60,-0.0113122649376991
TSLA,2024-10-10,0.063729926,bullish,21,3,41,neutral,65,-0.0094586133600144
BTC,2024-10-10,0.026736769,neutral,22,10,52,neutral,84,-0.0050774330134892
AAPL,2024-10-11,0.140353736,bullish,17,1,18,neutral,36,-0.0065053342699444
MSFT,2024-10-11,0.092719603,bullish,16,3,26,neutral,45,0.0011542739277263
GOOGL,2024-10-11,0.075637255,bullish,17,4,32,neutral,53,0.00715698476378
AMZN,2024-10-11,0.110725018,bullish,18,1,21,neutral,40,0.0116261103600028
NVDA,2024-10-11,0.144548618,bullish,32,5,28,bullish,65,-7.414283804518806e-05
META,2024-10-11,0.093863827,bullish,24,5,24,bullish,53,0.0104825805960202
TSLA,2024-10-11,0.039069578,neutral,33,13,74,neutral,120,-0.087825107197193
BTC,2024-10-11,0.024034569,neutral,22,8,59,neutral,89,0.0360117436685496
AAPL,2024-10-14,0.103626088,bullish,15,2,16,neutral,33,0.0164798741502669
MSFT,2024-10-14,0.05276277,bullish,10,4,23,neutral,37,0.0067736968848868
GOOGL,2024-10-14,0.054936807,bullish,15,7,19,neutral,41,0.0105366442538497
AMZN,2024-10-14,0.079159765,bullish,9,2,12,neutral,23,-0.006779016992029
NVDA,2024-10-14,0.105330149,bullish,36,6,33,bullish,75,0.0242582789163792
META,2024-10-14,0.05243582,bullish,23,13,22,bullish,58,0.0007965457683518
TSLA,2024-10-14,0.078368826,bullish,15,7,30,neutral,52,0.0062442635045711
BTC,2024-10-14,0.046726026,neutral,24,9,49,neutral,82,0.0508302324332601
AAPL,2024-10-15,0.077258635,bullish,20,2,25,neutral,47,0.0110246563546847
MSFT,2024-10-15,0.037703668,neutral,12,5,39,neutral,56,-0.0009544067590849
GOOGL,2024-10-15,0.038338762,neutral,16,7,40,neutral,63,0.0030310851295876
AMZN,2024-10-15,0.048262449,neutral,12,3,23,neutral,38,0.0007998782160802
NVDA,2024-10-15,0.085398522,bullish,50,14,59,neutral,123,-0.0468603160522961
META,2024-10-15,0.055480949,bullish,23,11,36,neutral,70,-0.0070288125654121
TSLA,2024-10-15,0.0599569,bullish,21,9,32,neutral,62,0.0018707960177875
BTC,2024-10-15,0.040814948,neutral,35,12,67,neutral,114,0.0150649924579224
AAPL,2024-10-16,0.060207172,bullish,22,9,26,neutral,57,-0.0088518538330458
MSFT,2024-10-16,0.045509298,neutral,16,5,41,neutral,62,-0.0062568908610295
GOOGL,2024-10-16,0.078564868,bullish,26,6,39,neutral,71,-0.0018131921802752
AMZN,2024-10-16,0.11239105,bullish,32,3,30,bullish,65,-0.0042623636920009
NVDA,2024-10-16,0.09480725,bullish,41,10,52,neutral,103,0.0313069055179393
META,2024-10-16,0.104671076,bullish,24,1,38,neutral,63,-0.0161701139834873
TSLA,2024-10-16,0.053593344,bullish,15,7,27,neutral,49,0.008015641700267
BTC,2024-10-16,0.027041273,neutral,29,13,56,neutral,98,0.0085262517331365
AAPL,2024-10-17,0.067934618,bullish,18,9,23,neutral,50,0.0015963367979681
MSFT,2024-10-17,0.081776355,bullish,18,3,32,neutral,53,0.0014419267351015
GOOGL,2024-10-17,0.125042815,bullish,33,5,29,bullish,67,-0.0135021530245242
AMZN,2024-10-17,0.137720251,bullish,42,4,27,bullish,73,0.0034244710350397
NVDA,2024-10-17,0.120406123,bullish,47,5,39,bullish,91,0.0089154033429306
META,2024-10-17,0.071339218,bullish,44,8,66,neutral,118,0.0002428379742249
TSLA,2024-10-17,0.028416156,neutral,9,9,30,neutral,48,-0.0019879927608824
BTC,2024-10-17,0.017765433,neutral,26,17,66,neutral,109,-0.0031485616380424
AAPL,2024-10-18,0.096758612,bullish,23,2,27,neutral,52,0.0122765833171449
MSFT,2024-10-18,0.09249658,bullish,16,5,27,neutral,48,0.0034555826790276
GOOGL,2024-10-18,0.115023957,bullish,29,5,32,neutral,66,0.0030075319092599
AMZN,2024-10-18,0.130624245,bullish,28,3,26,bullish,57,0.0077854568515487
NVDA,2024-10-18,0.116460647,bullish,45,5,34,bullish,84,0.0078142465151329
META,2024-10-18,0.03869822,neutral,35,15,77,neutral,127,-0.0007973697280927
TSLA,2024-10-18,0.081789085,bullish,26,8,27,neutral,61,-0.0008601676940163
BTC,2024-10-18,0.016775201,neutral,21,17,67,neutral,105,0.0151180356869842
AAPL,2024-10-21,0.128595687,bullish,20,3,14,bullish,37,0.0062978541418803
MSFT,2024-10-21,0.094081259,bullish,24,7,21,bullish,52,0.0014826439252366
GOOGL,2024-10-21,0.089349017,bullish,18,5,19,neutral,42,0.0039775153999019
AMZN,2024-10-21,0.150685185,bullish,25,2,18,bullish,45,0.0004233124965837
NVDA,2024-10-21,0.12335309,bullish,39,1,35,bullish,75,0.0413768356730832
META,2024-10-21,0.098040956,bullish,32,5,38,neutral,75,-0.002272478741738
TSLA,2024-10-21,0.063527337,bullish,16,3,35,neutral,54,-0.0083823782071026
BTC,2024-10-21,0.06413295,bullish,28,6,44,neutral,78,-0.023678423698328
AAPL,2024-10-22,0.114735316,bullish,26,2,26,bullish,54,-0.0026217804167235
MSFT,2024-10-22,0.077107489,bullish,28,5,35,neutral,68,0.0208463275738819
GOOGL,2024-10-22,0.060430631,bullish,18,6,38,neutral,62,0.0065215834776743
AMZN,2024-10-22,0.084397501,bullish,19,6,27,neutral,52,0.0033320442144115
NVDA,2024-10-22,0.114251048,bullish,50,4,39,bullish,93,-0.0008350384867369
META,2024-10-22,0.05153996,bullish,33,5,71,neutral,109,0.0119098420043022
TSLA,2024-10-22,0.029378632,neutral,19,5,50,neutral,74,-0.004021041161846
BTC,2024-10-22,0.058515099,bullish,31,6,59,neutral,96,-9.56734161845496e-05
AAPL,2024-10-23,0.088906583,bullish,26,7,37,neutral,70,-0.0216230220932174
MSFT,2024-10-23,0.076372106,bullish,25,10,34,neutral,69,-0.0068069013031141
GOOGL,2024-10-23,0.056123549,bullish,19,4,44,neutral,67,-0.0142909130669423
AMZN,2024-10-23,0.099804018,bullish,16,7,23,neutral,46,-0.0263046405622054
NVDA,2024-10-23,0.118752478,bullish,47,6,33,bullish,86,-0.0280660333746171
META,2024-10-23,0.049613487,neutral,24,6,69,neutral,99,-0.0314772290878001
TSLA,2024-10-23,0.044693372,neutral,32,12,79,neutral,123,-0.0198192746709423
BTC,2024-10-23,0.061519777,bullish,28,5,55,neutral,88,-0.0137944112100539
AAPL,2024-10-24,0.092062084,bullish,24,7,41,neutral,72,-0.0008233334720576
MSFT,2024-10-24,0.063987344,bullish,22,14,36,neutral,72,0.0003062187394202
GOOGL,2024-10-24,0.063264035,bullish,17,5,34,neutral,56,-0.0003686276820995
AMZN,2024-10-24,0.10476389,bullish,17,4,22,neutral,43,0.0090411894767146
NVDA,2024-10-24,0.128786029,bullish,33,7,23,bullish,63,0.0060905963912161
META,2024-10-24,0.06184454,bullish,21,8,52,neutral,81,0.0072558100825819
TSLA,2024-10-24,0.101422916,bullish,64,11,100,neutral,175,0.2191903507029042
BTC,2024-10-24,0.052469943,bullish,34,10,65,neutral,109,0.0260244203411819
AAPL,2024-10-25,0.060958322,bullish,24,7,41,neutral,72,0.0036431221933255
MSFT,2024-10-25,0.070539538,bullish,27,9,39,neutral,75,0.0080521241885473
GOOGL,2024-10-25,0.071310251,bullish,20,7,26,neutral,53,0.0156711394589277
AMZN,2024-10-25,0.119932488,bullish,18,0,24,neutral,42,0.0077797881224108
NVDA,2024-10-25,0.147827839,bullish,35,5,25,bullish,65,0.0080477968490457
META,2024-10-25,0.052405531,bullish,19,7,57,neutral,83,0.0096339864077608
TSLA,2024-10-25,0.130637334,bullish,68,4,75,neutral,147,0.0334382335984133
BTC,2024-10-25,0.044157592,neutral,36,11,76,neutral,123,-0.0222801808446562
AAPL,2024-10-28,0.105044783,bullish,25,2,31,neutral,58,0.0085994398369959
MSFT,2024-10-28,0.093462626,bullish,15,2,33,neutral,50,-0.0036435854120313
GOOGL,2024-10-28,0.034377397,neutral,17,4,55,neutral,76,0.0087734833348369
AMZN,2024-10-28,0.140710427,bullish,15,0,28,neutral,43,0.0029814063415569
NVDA,2024-10-28,0.124334249,bullish,23,6,23,bullish,52,-0.0072064313426827
META,2024-10-28,0.105503247,bullish,25,2,47,neutral,74,0.0085651343409034
TSLA,2024-10-28,0.101567193,bullish,17,2,34,neutral,53,-0.0248151588662185
BTC,2024-10-28,0.053120731,bullish,24,8,47,neutral,79,0.029125296867722
AAPL,2024-10-29,0.102209957,bullish,24,1,35,neutral,60,0.001156821443077
MSFT,2024-10-29,0.052673327,bullish,16,5,44,neutral,65,0.0125647849547727
GOOGL,2024-10-29,0.046692543,neutral,38,4,91,neutral,133,0.0177542736832228
AMZN,2024-10-29,0.083954523,bullish,17,2,30,neutral,49,0.012951868195294
NVDA,2024-10-29,0.093410281,bullish,25,7,26,neutral,58,0.0051949919226661
META,2024-10-29,0.062760232,bullish,28,8,57,neutral,93,0.02615209946436
TSLA,2024-10-29,0.083925215,bullish,21,3,32,neutral,56,-0.0113901209124279
BTC,2024-10-29,0.065377638,bullish,53,10,77,neutral,140,0.0402349390541754
AAPL,2024-10-30,0.07312592,bullish,25,4,39,neutral,68,-0.0152779089390842
MSFT,2024-10-30,0.043912512,neutral,23,8,62,neutral,93,0.0013427144238904
GOOGL,2024-10-30,0.086075313,bullish,66,9,88,neutral,163,0.0281707233850387
AMZN,2024-10-30,0.079188412,bullish,23,3,28,neutral,54,0.009956473710913
NVDA,2024-10-30,0.067192033,bullish,23,8,26,neutral,57,-0.0135221095376759
META,2024-10-30,0.056553976,bullish,42,13,81,neutral,136,-0.0024947320278907
TSLA,2024-10-30,0.086500858,bullish,24,3,26,neutral,53,-0.0075909421397183
BTC,2024-10-30,0.057718923,bullish,55,10,76,neutral,141,-0.0052385938755442
AAPL,2024-10-31,0.059585958,bullish,33,9,62,neutral,104,-0.0182094859490289
MSFT,2024-10-31,0.03722775,neutral,45,20,93,neutral,158,-0.0605275567115334
GOOGL,2024-10-31,0.100382195,bullish,73,12,68,bullish,153,-0.0192020855453988
AMZN,2024-10-31,0.051470827,bullish,26,8,66,neutral,100,-0.0328438850795356
NVDA,2024-10-31,0.075623918,bullish,22,9,29,neutral,60,-0.0472226027873575
META,2024-10-31,0.045368104,neutral,56,33,117,neutral,206,-0.0409259229440736
TSLA,2024-10-31,0.049929965,neutral,20,8,26,neutral,54,-0.0298970376797017
BTC,2024-10-31,0.051765001,bullish,43,10,73,neutral,126,-0.0293663961649603
AAPL,2024-11-01,0.070229531,bullish,42,8,73,neutral,123,-0.0132796081968628
MSFT,2024-11-01,0.027250803,neutral,44,24,73,neutral,141,0.0098929329162764
GOOGL,2024-11-01,0.077163776,bullish,47,7,57,neutral,111,0.0010518677392825
AMZN,2024-11-01,0.073567594,bullish,51,11,95,neutral,157,0.0618562186525604
NVDA,2024-11-01,0.08242967,bullish,28,15,32,neutral,75,0.0198854937264079
META,2024-11-01,0.025489548,neutral,38,39,87,neutral,164,-0.0007400124153333
TSLA,2024-11-01,0.034028121,neutral,13,6,23,neutral,42,-0.0034821306973116
BTC,2024-11-01,0.051693084,bullish,39,13,75,neutral,127,-0.0104353313875292
AAPL,2024-11-04,0.081966976,bullish,23,3,31,neutral,57,-0.0040375811860543
MSFT,2024-11-04,0.070018545,bullish,16,7,22,neutral,45,-0.0046543471745679
GOOGL,2024-11-04,0.10470856,bullish,17,2,28,neutral,47,-0.0119679188356888
AMZN,2024-11-04,0.109956154,bullish,18,6,27,neutral,51,-0.0108623956754556
NVDA,2024-11-04,0.10413163,bullish,26,6,36,neutral,68,0.0048006511466349
META,2024-11-04,0.090323073,bullish,30,10,33,neutral,73,-0.0114253742113504
TSLA,2024-11-04,0.041475895,neutral,16,6,26,neutral,48,-0.0246606132822312
BTC,2024-11-04,0.043613153,neutral,22,3,61,neutral,86,-0.0135233381858542
AAPL,2024-11-05,0.110531162,bullish,38,2,44,neutral,84,0.0064862225029524
MSFT,2024-11-05,0.042172125,neutral,13,10,33,neutral,56,0.0073446137353192
GOOGL,2024-11-05,0.079305226,bullish,17,8,37,neutral,62,0.002954430408997
AMZN,2024-11-05,0.090753993,bullish,20,5,43,neutral,68,0.0190009257528736
NVDA,2024-11-05,0.126407102,bullish,46,6,42,bullish,94,0.0283718609231344
META,2024-11-05,0.066040051,bullish,33,15,44,neutral,92,0.0209567135142296
TSLA,2024-11-05,0.057734522,bullish,23,7,41,neutral,71,0.0354142902042771
BTC,2024-11-05,0.07883728,bullish,50,4,76,neutral,130,0.0228287902369077
AAPL,2024-11-06,0.126779351,bullish,33,1,38,neutral,72,-0.0032669352156399
MSFT,2024-11-06,0.08166096,bullish,19,5,35,neutral,59,0.021192814660339
GOOGL,2024-11-06,0.067800853,bullish,25,13,36,neutral,74,0.0398844532530573
AMZN,2024-11-06,0.118646713,bullish,25,3,32,neutral,60,0.0380450944255168
NVDA,2024-11-06,0.141423714,bullish,47,4,31,bullish,82,0.0407404256525869
META,2024-11-06,0.04895559,neutral,28,14,32,neutral,74,-0.000663847086169
TSLA,2024-11-06,0.115363072,bullish,42,4,41,bullish,87,0.1475103244422446
BTC,2024-11-06,0.10155059,bullish,83,6,73,bullish,162,0.0905356867699389
AAPL,2024-11-07,0.102883341,bullish,17,2,26,neutral,45,0.021372105867816
MSFT,2024-11-07,0.082970916,bullish,21,2,34,neutral,57,0.0124946937814283
GOOGL,2024-11-07,0.09505772,bullish,29,8,35,neutral,72,0.0240213416103849
AMZN,2024-11-07,0.127212289,bullish,28,5,23,bullish,56,0.0142933351016993
NVDA,2024-11-07,0.14087435,bullish,40,7,28,bullish,75,0.022457359480505
META,2024-11-07,0.023291663,neutral,17,12,41,neutral,70,0.0343502390251784
TSLA,2024-11-07,0.122296439,bullish,38,3,40,neutral,81,0.0290437906570073
BTC,2024-11-07,0.101708992,bullish,81,7,70,bullish,158,0.0035138086897459
AAPL,2024-11-08,0.124865546,bullish,16,1,17,neutral,34,-0.0011882041412023
MSFT,2024-11-08,0.065115358,bullish,13,4,27,neutral,44,-0.0067931022734575
GOOGL,2024-11-08,0.093518463,bullish,19,7,30,neutral,56,-0.0132779787006028
AMZN,2024-11-08,0.11953315,bullish,26,5,25,bullish,56,-0.008902691496347
NVDA,2024-11-08,0.143202269,bullish,33,9,33,bullish,75,-0.0083960891843735
META,2024-11-08,0.071926089,bullish,23,10,35,neutral,68,-0.0039884995767348
TSLA,2024-11-08,0.124386564,bullish,34,3,44,neutral,81,0.081876653729253
BTC,2024-11-08,0.097249105,bullish,61,8,68,neutral,137,0.0084397388095418
AAPL,2024-11-11,0.059193723,bullish,12,4,22,neutral,38,-0.0120285656307177
MSFT,2024-11-11,0.099410173,bullish,17,1,20,neutral,38,-0.010720913651715
GOOGL,2024-11-11,0.081548302,bullish,16,4,20,neutral,40,0.0112139084602045
AMZN,2024-11-11,0.090156453,bullish,11,1,20,neutral,32,-0.0064367200741405
NVDA,2024-11-11,0.08939789,bullish,21,5,37,neutral,63,-0.0160536871849485
META,2024-11-11,0.101908369,bullish,16,3,22,neutral,41,-0.0104694616947719
TSLA,2024-11-11,0.120456349,bullish,27,3,38,neutral,68,0.0895959114311899
BTC,2024-11-11,0.077028992,bullish,87,14,88,neutral,189,0.1022352276001543
AAPL,2024-11-12,0.077879561,bullish,13,3,26,neutral,42,0.0
MSFT,2024-11-12,0.070805479,bullish,17,2,42,neutral,61,0.0120093000806364
GOOGL,2024-11-12,0.078841645,bullish,24,7,30,neutral,61,0.0070417405281162
AMZN,2024-11-12,0.100180803,bullish,26,4,36,neutral,66,0.0100077710349464
NVDA,2024-11-12,0.093336886,bullish,36,7,55,neutral,98,0.0208591082584146
META,2024-11-12,0.060318262,bullish,20,6,37,neutral,63,0.0028293835228736
TSLA,2024-11-12,0.091167407,bullish,38,10,55,neutral,103,-0.0614571707589285
BTC,2024-11-12,0.076154366,bullish,99,19,115,neutral,233,-0.0084065320919269
AAPL,2024-11-13,0.117153038,bullish,21,3,21,bullish,45,0.0039691401279569
MSFT,2024-11-13,0.071730381,bullish,18,4,43,neutral,65,0.00512969493766
GOOGL,2024-11-13,0.059854692,bullish,24,9,41,neutral,74,-0.0150863544537136
AMZN,2024-11-13,0.119376998,bullish,38,5,42,neutral,85,0.0248432451793958
NVDA,2024-11-13,0.10392771,bullish,42,7,48,neutral,97,-0.0136218965403512
META,2024-11-13,0.041847128,neutral,23,7,37,neutral,67,-0.0082418282576252
TSLA,2024-11-13,0.059019511,bullish,31,12,37,neutral,80,0.0053274073853859
BTC,2024-11-13,0.061414883,bullish,79,24,116,neutral,219,0.0298826363806257
AAPL,2024-11-14,0.151861071,bullish,25,3,17,bullish,45,0.0137704692886961
MSFT,2024-11-14,0.075786991,bullish,22,3,40,neutral,65,0.0039745788619891
GOOGL,2024-11-14,0.041021047,neutral,21,9,53,neutral,83,-0.0184481872231986
AMZN,2024-11-14,0.099471765,bullish,32,5,45,neutral,82,-0.0122373204170288
NVDA,2024-11-14,0.108994141,bullish,42,13,31,bullish,86,0.0033499247284118
META,2024-11-14,0.056336666,bullish,30,10,50,neutral,90,-0.004896545688332
